/	PUN	/
tel	PRO:DEM	tel
que	PRO:REL	que
le	PRO:PER	le
mien	PRO:POS	mien
peut	VER:pres	pouvoir
devenir	VER:infi	devenir
le	DET:ART	le
maître	NOM	maître
,	PUN	,
Et	NOM	Et
s'	KON	si
il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
mon	DET:POS	mon
Amant	NOM	amant
il	PRO:PER	il
est	VER:pres	être
digne	ADJ	digne
de	PRP	de
l'	PRO:PER	la|le
être	VER:infi	être
.	SENT	.
Peut-être	ADV	peut-être
j'	PRO:PER	je
en	PRO:PER	en
dis	VER:pres	dire
trop	ADV	trop
,	PUN	,
et	KON	et
j'	PRO:PER	je
avoue	VER:pres	avouer
à	PRP	à
regret	NOM	regret
Un	VER:subi	Un
faible	ADJ	faible
,	PUN	,
dont	PRO:REL	dont
mon	DET:POS	mon
coeur	NOM	cœur
me	PRO:PER	me
faisait	VER:impf	faire
un	DET:ART	un
secret	NOM	secret
;	PUN	;
Mais	VER:impf	Mais
quoi	PRO	quoi
?	SENT	?
Si	KON	si
l'	PRO:PER	la|le
on	PRO:PER	on
faisait	VER:impf	faire
la	DET:ART	le
paix	NOM	paix
avec	PRP	avec
Carthage	NAM	Carthage
,	PUN	,
Plût	NAM	Plût
au	PRP:det	au
Ciel	NOM	Ciel
!	SENT	!
que	KON	que
l'	DET:ART	le
amour	NOM	amour
en	PRO:PER	en
ébauchât	VER:subi	ébaucher
l'	DET:ART	le
ouvrage	NOM	ouvrage
,	PUN	,
Et	NOM	Et
du	PRP:det	du
moins	ADV	moins
je	PRO:PER	je
voudrais	VER:cond	vouloir
pour	PRP	pour
flatter	VER:infi	flatter
ma	DET:POS	mon
fierté	NOM	fierté
,	PUN	,
Que	VER:ppre	Que
l'	DET:ART	le
heureuse	ADJ	heureux
Erixene	NOM	Erixene
eût	VER:subi	avoir
part	NOM	part
à	PRP	à
ce	PRO:DEM	ce
traité	NOM	traité
.	SENT	.
Adieu	INT	adieu
,	PUN	,
Scipion	NAM	Scipion
vient	VER:pres	venir
,	PUN	,
et	KON	et
vous	PRO:PER	vous
allez	VER:pres	aller
l'	PRO:PER	la|le
entendre	VER:infi	entendre
.	SENT	.
Est-il	NOM	Est-il
donc	ADV	donc
vrai	ADJ	vrai
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
vient	VER:pres	venir
de	PRP	de
m'	PRO:PER	me
apprendre	VER:infi	apprendre
,	PUN	,
Que	VER:infi	Que
le	DET:ART	le
grand	ADJ	grand
Annibal	NAM	Annibal
cherche	VER:pres	chercher
à	PRP	à
m'	PRO:PER	me
entretenir	VER:infi	entretenir
?	SENT	?
Seigneur	NOM	seigneur
,	PUN	,
sur	PRP	sur
ce	PRO:DEM	ce
sujet	NOM	sujet
je	PRO:PER	je
viens	VER:pres	venir
vous	PRO:PER	vous
prévenir	VER:infi	prévenir
,	PUN	,
Occupé	VER:pper	occuper
tout	ADV	tout
entier	ADJ	entier
du	PRP:det	du
soin	NOM	soin
de	PRP	de
sa	DET:POS	son
patrie	NOM	patrie
,	PUN	,
Annibal	NAM	Annibal
,	PUN	,
par	PRP	par
ma	DET:POS	mon
bouche	NOM	bouche
aujourd'hui	ADV	aujourd'hui
vous	PRO:PER	vous
en	PRO:PER	en
prie	VER:pres	prier
;	PUN	;
Une	VER:impf	Une
telle	PRO:DEM	tel
entrevue	NOM	entrevue
utile	ADJ	utile
à	PRP	à
son	DET:POS	son
pays	NOM	pays
,	PUN	,
Et	NOM	Et
même	ADV	même
nécessaire	ADJ	nécessaire
à	PRP	à
tous	PRO:IND	tout
les	DET:ART	le
deux	NUM	deux
partis	NOM	parti
,	PUN	,
Pourrait	VER:impf	Pourrait
en	PRP	en
ce	PRO:DEM	ce
grand	ADJ	grand
jour	NOM	jour
décidant	VER:ppre	décider
de	PRP	de
la	DET:ART	le
guerre	NOM	guerre
,	PUN	,
Donner	VER:infi	donner
un	DET:ART	un
plein	ADJ	plein
repos	NOM	repos
au	PRP:det	au
reste	NOM	reste
de	PRP	de
la	DET:ART	le
terre	NOM	terre
.	SENT	.
Annibal	NAM	Annibal
me	PRO:PER	me
surprend	VER:pres	surprendre
par	PRP	par
ce	PRO:DEM	ce
nouveau	ADJ	nouveau
dessein	NOM	dessein
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
le	PRO:PER	le
croyais	VER:impf	croire
voir	VER:infi	voir
que	KON	que
le	DET:ART	le
fer	NOM	fer
à	PRP	à
la	DET:ART	le
main	NOM	main
,	PUN	,
Et	NOM	Et
sûr	ADJ	sûr
de	PRP	de
sa	DET:POS	son
valeur	NOM	valeur
et	KON	et
de	PRP	de
sa	DET:POS	son
renommée	NOM	renommée
,	PUN	,
Je	PRO:PER	je
l'	PRO:PER	la|le
attendais	VER:impf	attendre
toujours	ADV	toujours
en	PRP	en
tête	NOM	tête
d'	PRP	de
une	DET:ART	un
armée	NOM	armée
.	SENT	.
Elle	PRO:PER	elle
approche	VER:pres	approcher
de	PRP	de
vous	PRO:PER	vous
,	PUN	,
et	KON	et
marche	NOM	marche
sur	PRP	sur
ses	DET:POS	son
pas	NOM	pas
;	PUN	;
Avant	VER:ppre	Avant
que	KON	que
de	PRP	de
tenter	VER:infi	tenter
le	DET:ART	le
destin	NOM	destin
des	PRP:det	du
combats	NOM	combat
,	PUN	,
Il	NAM	Il
a	VER:pres	avoir
cru	VER:pper	croire
pour	PRP	pour
le	DET:ART	le
bien	ADV	bien
de	PRP	de
chaque	PRO:IND	chaque
République	NOM	république
,	PUN	,
Qu'	NAM	Qu'
il	PRO:PER	il
devait	VER:impf	devoir
avec	PRP	avec
vous	PRO:PER	vous
en	PRP	en
sage	ADJ	sage
politique	NOM	politique
,	PUN	,
Examiner	NOM	Examiner
à	PRP	à
fond	NOM	fond
les	DET:ART	le
divers	ADJ	divers
intérêts	NOM	intérêt
Qui	NAM	Qui
troublent	VER:pres	troubler
nos	DET:POS	notre
?	SENT	?
tats	NOM	tats
par	PRP	par
des	PRP:det	du
ressors	VER:pres	ressortir
secrets	ADJ	secret
,	PUN	,
Et	VER:ppre	Et
les	DET:ART	le
ayant	VER:ppre	avoir
tous	PRO:IND	tout
mis	VER:pper	mettre
dans	PRP	dans
la	DET:ART	le
juste	ADJ	juste
balance	NOM	balance
,	PUN	,
En	VER:simp	En
peser	VER:infi	peser
à	PRP	à
loisir	NOM	loisir
les	DET:ART	le
raisons	NOM	raison
,	PUN	,
l'	DET:ART	le
importance	NOM	importance
,	PUN	,
Pour	NAM	Pour
garder	VER:infi	garder
à	PRP	à
chacun	PRO:IND	chacun
et	KON	et
sa	DET:POS	son
gloire	NOM	gloire
et	KON	et
son	DET:POS	son
rang	NOM	rang
;	PUN	;
Souvent	VER:pres	Souvent
une	DET:ART	un
entrevue	NOM	entrevue
épargne	VER:pres	épargner
bien	ADV	bien
du	PRP:det	du
sang	NOM	sang
.	SENT	.
Ainsi	KON	ainsi
pour	PRP	pour
Annibal	NAM	Annibal
je	PRO:PER	je
la	PRO:PER	la
demande	VER:pres	demander
encore	ADV	encore
.	SENT	.
Hé	INT	hé
bien	ADV	bien
?	SENT	?
pour	PRP	pour
lui	PRO:PER	lui
marquer	VER:infi	marquer
à	PRP	à
quel	PRO:REL	quel
point	ADV	point
je	PRO:PER	je
l'	PRO:PER	la|le
honore	VER:pres	honorer
,	PUN	,
J'	NAM	J'
accepte	VER:pres	accepter
l'	DET:ART	le
entrevue	NOM	entrevue
,	PUN	,
et	KON	et
veux	VER:pres	vouloir
bien	ADV	bien
différer	VER:infi	différer
La	DET:ART	le
bataille	NOM	bataille
où	PRO:REL	où
j'	PRO:PER	je
ai	VER:pres	avoir
cru	VER:pper	croire
devoir	VER:infi	devoir
me	PRO:PER	me
préparer	VER:infi	préparer
;	PUN	;
Pour	NAM	Pour
lever	VER:infi	lever
tout	PRO:IND	tout
ombrage	NOM	ombrage
et	KON	et
toute	PRO:IND	tout
défiance	NOM	défiance
,	PUN	,
Qu'	ADJ	Qu'
il	PRO:PER	il
choisisse	VER:subp	choisir
un	DET:ART	un
lieu	NOM	lieu
propre	ADJ	propre
à	PRP	à
cette	PRO:DEM	ce
conférence	NOM	conférence
,	PUN	,
Je	PRO:PER	je
m'	PRO:PER	me
y	PRO:PER	y
rendrai	VER:futu	rendre
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
au	PRP:det	au
jour	NOM	jour
qu'	PRO:REL	que
il	PRO:PER	il
nommera	VER:futu	nommer
,	PUN	,
Et	NOM	Et
ne	ADV	ne
serai	VER:futu	être
suivi	VER:pper	suivre
qu'	KON	que
autant	ADV	autant
qu'	KON	que
il	PRO:PER	il
le	PRO:PER	le
sera	VER:futu	être
.	SENT	.
Il	PRO:PER	il
prétend	VER:pres	prétendre
dans	PRP	dans
ce	PRO:DEM	ce
Camp	NOM	camp
venir	VER:infi	venir
bientôt	ADV	bientôt
lui	PRO:PER	lui
-même	ADJ	même
.	SENT	.
Quoi	PRO	quoi
!	SENT	!
Lui	PRO:PER	lui
-même	ADJ	même
en	PRP	en
mon	DET:POS	mon
Camp	NAM	Camp
,	PUN	,
ma	DET:POS	mon
surprise	NOM	surprise
est	VER:pres	être
extrême	ADJ	extrême
?	SENT	?
Mais	KON	mais
quel	PRO:REL	quel
otage	NOM	otage
encore	ADV	encore
exige-t-il	ADJ	exige-t-il
de	PRP	de
moi	PRO:PER	moi
?	SENT	?
Que	KON	que
me	PRO:PER	me
demande-t-il	NOM	demande-t-il
qui	PRO:REL	qui
puisse	VER:subp	pouvoir
...	PUN	...
Votre	NAM	Votre
foi	NOM	foi
.	SENT	.
Hé	INT	hé
quoi	PRO	quoi
?	SENT	?
donc	ADV	donc
Annibal	NAM	Annibal
ne	ADV	ne
veut	VER:pres	vouloir
point	ADV	point
d'	PRP	de
autre	ADJ	autre
otage	NOM	otage
?	SENT	?
Il	PRO:PER	il
veut	VER:pres	vouloir
de	PRP	de
Scipion	NAM	Scipion
la	DET:ART	le
parole	NOM	parole
pour	PRP	pour
gage	NOM	gage
,	PUN	,
Hé	NOM	Hé
quel	PRO:REL	quel
otage	NOM	otage
peut	VER:pres	pouvoir
remplacer	VER:infi	remplacer
Annibal	NAM	Annibal
?	SENT	?
Je	PRO:PER	je
sais	VER:pres	savoir
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
en	PRO:PER	en
est	VER:pres	être
point	ADV	point
pour	PRP	pour
un	DET:ART	un
tel	NOM	tel
général	ADJ	général
.	SENT	.
Et	KON	et
puisqu'il	NOM	puisqu'il
se	PRO:PER	se
confie	VER:pres	confier
en	PRP	en
ma	DET:POS	mon
seule	ADJ	seul
parole	NOM	parole
,	PUN	,
Je	PRO:PER	je
jure	VER:pres	jurer
par	PRP	par
les	DET:ART	le
Dieux	NOM	Dieu
appuis	NOM	appui
du	PRP:det	du
Capitole	NAM	Capitole
,	PUN	,
Qu'	NAM	Qu'
il	PRO:PER	il
peut	VER:pres	pouvoir
en	PRP	en
sûreté	NOM	sûreté
se	PRO:PER	se
fier	VER:infi	fier
à	PRP	à
ma	DET:POS	mon
foi	NOM	foi
,	PUN	,
Il	NOM	Il
n'	ADV	ne
aura	VER:futu	avoir
dans	PRP	dans
mon	DET:POS	mon
camp	NOM	camp
pour	PRP	pour
otage	NOM	otage
que	PRO:REL	que
moi	PRO:PER	moi
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
c'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
assez	ADV	assez
.	SENT	.
Allez	VER:pres	aller
,	PUN	,
je	PRO:PER	je
vais	VER:pres	aller
l'	PRO:PER	la|le
attendre	VER:infi	attendre
,	PUN	,
Je	PRO:PER	je
me	PRO:PER	me
fais	VER:pres	faire
un	DET:ART	un
plaisir	NOM	plaisir
de	PRP	de
le	PRO:PER	le
voir	VER:infi	voir
,	PUN	,
de	PRP	de
l'	PRO:PER	la|le
entendre	VER:infi	entendre
,	PUN	,
Mais	NAM	Mais
pressez	VER:pres	presser
l'	DET:ART	le
entrevue	NOM	entrevue
où	PRO:REL	où
j'	PRO:PER	je
ai	VER:pres	avoir
dû	VER:pper	devoir
consentir	VER:infi	consentir
,	PUN	,
Et	NAM	Et
voyez	VER:pres	voir
Isperie	NOM	Isperie
avant	PRP	avant
que	PRO:REL	que
de	PRP	de
partir	VER:infi	partir
.	SENT	.
Lepide	NAM	Lepide
,	PUN	,
que	PRO:REL	que
crois	VER:pres	croire
-tu	PRO:PER	tu
de	PRP	de
cette	PRO:DEM	ce
conférence	NOM	conférence
Qu'	NAM	Qu'
Annibal	NAM	Annibal
me	PRO:PER	me
demande	VER:pres	demander
avecque	VER:pres	avecque
tant	ADV	tant
d'	PRP	de
instance	NOM	instance
;	PUN	;
Son	VER:simp	Son
invincible	ADJ	invincible
bras	NOM	bras
,	PUN	,
la	DET:ART	le
terreur	NOM	terreur
des	PRP:det	du
Romains	NAM	Romains
,	PUN	,
Son	VER:simp	Son
grand	ADJ	grand
coeur	NOM	cœur
,	PUN	,
sa	DET:POS	son
conduite	NOM	conduite
,	PUN	,
et	KON	et
ses	DET:POS	son
vastes	ADJ	vaste
desseins	NOM	dessein
Avaient	VER:impf	avoir
mis	VER:pper	mettre
l'	DET:ART	le
Italie	NAM	Italie
aux	PRP:det	au
bords	NOM	bord
du	PRP:det	du
précipice	NOM	précipice
,	PUN	,
Longtemps	NOM	longtemps
de	PRP	de
la	DET:ART	le
fortune	NOM	fortune
il	PRO:PER	il
fixa	VER:simp	fixer
le	DET:ART	le
caprice	NOM	caprice
;	PUN	;
De	NAM	De
Trebie	NAM	Trebie
,	PUN	,
et	KON	et
sur	PRP	sur
tout	PRO:IND	tout
de	PRP	de
Cannes	NAM	Cannes
le	DET:ART	le
malheur	NOM	malheur
,	PUN	,
Monuments	NOM	monument
éternels	ADJ	éternel
de	PRP	de
sa	DET:POS	son
rare	ADJ	rare
valeur	NOM	valeur
,	PUN	,
Sur	NAM	Sur
les	DET:ART	le
deux	NUM	deux
Scipions	NAM	Scipions
sa	DET:POS	son
dernière	ADJ	dernier
victoire	NOM	victoire
,	PUN	,
Tout	NOM	tout
enfin	ADV	enfin
a	VER:pres	avoir
servi	VER:pper	servir
de	PRP	de
trophée	NOM	trophée
à	PRP	à
sa	DET:POS	son
gloire	NOM	gloire
:	PUN	:
Cependant	ADV	cependant
ce	PRO:DEM	ce
vainqueur	NOM	vainqueur
après	KON	après
tant	ADV	tant
de	PRP	de
combats	NOM	combat
Envoie	NAM	Envoie
à	PRP	à
Scipion	NAM	Scipion
,	PUN	,
et	KON	et
fait	VER:pres	faire
les	DET:ART	le
premiers	NOM	premier
pas	ADV	pas
,	PUN	,
Il	NAM	Il
dément	VER:pres	démentir
la	DET:ART	le
fierté	NOM	fierté
de	PRP	de
son	DET:POS	son
âme	NOM	âme
hautaine	ADJ	hautain
.	SENT	.
Que	KON	que
me	PRO:PER	me
vient	VER:pres	venir
proposer	VER:infi	proposer
ce	PRO:DEM	ce
fameux	ADJ	fameux
Capitaine	NAM	Capitaine
?	SENT	?
Dieux	NOM	Dieu
!	SENT	!
Serait	VER:cond	être
-ce	PRO:DEM	ce
la	DET:ART	le
paix	NOM	paix
?	SENT	?
mon	DET:POS	mon
esprit	NOM	esprit
agité	VER:pper	agiter
Frémit	VER:simp	frémir
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
du	PRP:det	du
seul	ADJ	seul
mot	NOM	mot
de	PRP	de
traité	NOM	traité
.	SENT	.
S'	PRO:PER	se
il	PRO:PER	il
demande	VER:pres	demander
la	DET:ART	le
paix	NOM	paix
,	PUN	,
n'	ADV	ne
êtes	VER:pres	être
-vous	PRO:PER	vous
pas	ADV	pas
le	DET:ART	le
maître	NOM	maître
D'	ADJ	D'
accepter	VER:infi	accepter
,	PUN	,
d'	PRP	de
imposer	VER:infi	imposer
...	PUN	...
Apprends	VER:pres	apprendre
à	PRP	à
me	PRO:PER	me
connaître	VER:infi	connaître
.	SENT	.
Si	KON	si
dans	PRP	dans
cette	PRO:DEM	ce
entrevue	NOM	entrevue
il	PRO:PER	il
propose	VER:pres	proposer
la	DET:ART	le
paix	NOM	paix
,	PUN	,
Ma	VER:simp	Ma
gloire	NOM	gloire
me	PRO:PER	me
défend	VER:pres	défendre
d'	PRP	de
y	PRO:PER	y
consentir	VER:infi	consentir
jamais	ADV	jamais
.	SENT	.
Quelques	PRO:IND	quelque
conditions	NOM	condition
que	PRO:REL	que
j'	PRO:PER	je
impose	VER:pres	imposer
à	PRP	à
Carthage	NAM	Carthage
,	PUN	,
Quand	NAM	Quand
Rome	NAM	Rome
la	PRO:PER	la
verrait	VER:cond	voir
réduite	VER:pper	réduire
à	PRP	à
l'	DET:ART	le
esclavage	NOM	esclavage
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
fais	VER:pres	faire
rien	ADV	rien
pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
si	KON	si
dans	PRP	dans
un	DET:ART	un
jour	NOM	jour
fatal	ADJ	fatal
Scipion	NAM	Scipion
n'	ADV	ne
est	VER:pres	être
vainqueur	NOM	vainqueur
de	PRP	de
l'	DET:ART	le
illustre	ADJ	illustre
Annibal	NAM	Annibal
:	PUN	:
Voila	VER:simp	voiler
donc	ADV	donc
l'	DET:ART	le
intérêt	NOM	intérêt
le	DET:ART	le
premier	NUM	premier
de	PRP	de
ma	DET:POS	mon
gloire	NOM	gloire
;	PUN	;
J'	NAM	J'
en	PRO:PER	en
ai	VER:pres	avoir
d'	PRP	de
autres	ADJ	autre
secrets	NOM	secret
que	KON	que
tu	PRO:PER	tu
ne	ADV	ne
pourras	VER:futu	pouvoir
croire	VER:infi	croire
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
sais	VER:pres	savoir
si	ADV	si
mon	DET:POS	mon
coeur	NOM	cœur
se	PRO:PER	se
serait	VER:cond	être
démenti	VER:pper	démentir
,	PUN	,
Je	PRO:PER	je
sens	VER:pres	sentir
ce	PRO:DEM	ce
que	PRO:REL	que
jamais	ADV	jamais
je	PRO:PER	je
n'	ADV	ne
avais	VER:impf	avoir
ressenti	VER:pper	ressentir
.	SENT	.
Vous	PRO:PER	vous
,	PUN	,
Seigneur	NAM	Seigneur
?	SENT	?
Je	PRO:PER	je
te	PRO:PER	te
veux	VER:pres	vouloir
ouvrir	VER:infi	ouvrir
toute	PRO:IND	tout
mon	DET:POS	mon
âme	NOM	âme
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
sais	VER:pres	savoir
si	KON	si
je	PRO:PER	je
dois	VER:pres	devoir
donner	VER:infi	donner
le	DET:ART	le
nom	NOM	nom
de	PRP	de
flamme	NOM	flamme
A	PRP	à
ce	PRO:DEM	ce
trouble	NOM	trouble
mortel	ADJ	mortel
dont	PRO:REL	dont
je	PRO:PER	je
suis	VER:pres	suivre|être
agité	VER:pper	agiter
;	PUN	;
Qu'	ADJ	Qu'
on	PRO:PER	on
l'	PRO:PER	la|le
ignore	VER:pres	ignorer
à	PRP	à
jamais	ADV	jamais
dans	PRP	dans
la	DET:ART	le
postérité	NOM	postérité
?	SENT	?
Que	KON	que
toi	PRO:PER	toi
seul	NOM	seul
sois	VER:subp	être
témoin	NOM	témoin
de	PRP	de
ma	DET:POS	mon
faiblesse	NOM	faiblesse
extrême	ADJ	extrême
?	SENT	?
Lepide	ADJ	Lepide
,	PUN	,
quelquefois	ADV	quelquefois
j'	PRO:PER	je
ai	VER:pres	avoir
pitié	NOM	pitié
de	PRP	de
moi	NOM	moi
-même	ADJ	même
,	PUN	,
Je	PRO:PER	je
combats	VER:pres	combattre
,	PUN	,
mais	KON	mais
en	PRP	en
vain	ADJ	vain
un	DET:ART	un
rapide	ADJ	rapide
penchant	NOM	penchant
,	PUN	,
Qui	NAM	Qui
de	PRP	de
tous	PRO:IND	tout
mes	DET:POS	mon
efforts	NOM	effort
est	VER:pres	être
toujours	ADV	toujours
triomphant	ADJ	triomphant
;	PUN	;
Je	PRO:PER	je
rougis	VER:pper	rougir
d'	PRP	de
en	PRO:PER	en
sentir	VER:infi	sentir
les	DET:ART	le
mortelles	ADJ	mortel
atteintes	NOM	atteinte
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
voulu	VER:pper	vouloir
te	PRO:PER	te
cacher	VER:infi	cacher
mon	DET:POS	mon
désordre	NOM	désordre
,	PUN	,
mes	DET:POS	mon
craintes	NOM	crainte
;	PUN	;
Mais	VER:impf	Mais
il	PRO:PER	il
faut	VER:pres	falloir
t'	PRO:PER	te
avouer	VER:infi	avouer
mon	DET:POS	mon
faible	NOM	faible
avec	PRP	avec
douleur	NOM	douleur
.	SENT	.
La	DET:ART	le
prise	NOM	prise
de	PRP	de
Zama	NAM	Zama
coûte	VER:pres	coûter
cher	ADV	cher
à	PRP	à
mon	DET:POS	mon
coeur	NOM	cœur
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
entends	VER:pres	entendre
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
des	PRP:det	du
atteintes	NOM	atteinte
si	ADV	si
vives	ADJ	vif
Sont	VER:futu	Sont
de	PRP	de
l'	DET:ART	le
amour	NOM	amour
...	PUN	...
Écoute	NOM	écoute
,	PUN	,
une	NUM	un
de	PRP	de
mes	DET:POS	mon
captives	NOM	captif
,	PUN	,
Je	PRO:PER	je
tremble	VER:pres	trembler
seulement	ADV	seulement
d'	PRP	de
en	PRO:PER	en
prononcer	VER:infi	prononcer
le	DET:ART	le
nom	NOM	nom
,	PUN	,
A	PRP	à
soumis	VER:pper	soumettre
,	PUN	,
a	VER:pres	avoir
vaincu	VER:pper	vaincre
le	DET:ART	le
coeur	NOM	cœur
de	PRP	de
Scipion	NAM	Scipion
;	PUN	;
Pourrais	NAM	Pourrais
-je	PRO:PER	je
t'	PRO:PER	te
en	PRP	en
tracer	VER:infi	tracer
une	DET:ART	un
assez	ADV	assez
vive	ADJ	vif
image	NOM	image
?	SENT	?
Un	DET:ART	un
charme	NOM	charme
éblouissant	ADJ	éblouissant
brille	VER:pres	briller
sur	PRP	sur
son	DET:POS	son
visage	NOM	visage
,	PUN	,
Un	ABR	Un
air	NOM	air
plein	ADJ	plein
de	PRP	de
grandeur	NOM	grandeur
,	PUN	,
une	DET:ART	un
noble	ADJ	noble
fierté	NOM	fierté
,	PUN	,
L'	DET:ART	le
éclat	NOM	éclat
et	KON	et
la	DET:ART	le
douceur	NOM	douceur
jointe	VER:pper	joindre
à	PRP	à
la	DET:ART	le
majesté	NOM	majesté
,	PUN	,
Mille	NAM	Mille
et	KON	et
mille	NUM	mille
vertus	NOM	vertu
,	PUN	,
une	DET:ART	un
grâce	NOM	grâce
infinie	ADJ	infini
...	PUN	...
Enfin	NOM	Enfin
ne	ADV	ne
dois	VER:pres	devoir
-tu	PRO:PER	tu
pas	ADV	pas
reconnaître	VER:infi	reconnaître
Isperie	NOM	Isperie
.	SENT	.
Hé	INT	hé
?	SENT	?
Qui	PRO:REL	qui
pourrait	VER:cond	pouvoir
la	DET:ART	le
voir	VER:infi	voir
sans	PRP	sans
en	PRO:PER	en
être	VER:infi	être
surpris	VER:pper	surprendre
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
avec	PRP	avec
raison	NOM	raison
vous	PRO:PER	vous
en	PRO:PER	en
êtes	VER:pres	être
épris	VER:pper	éprendre
,	PUN	,
Ses	VER:simp	Ses
yeux	NOM	œil
...	PUN	...
Ne	NAM	Ne
flatte	VER:pres	flatter
point	ADV	point
mon	DET:POS	mon
penchant	NOM	penchant
,	PUN	,
ma	DET:POS	mon
faiblesse	NOM	faiblesse
,	PUN	,
Et	VER:simp	Et
loin	ADV	loin
de	PRP	de
me	PRO:PER	me
laisser	VER:infi	laisser
languir	VER:infi	languir
dans	PRP	dans
la	DET:ART	le
mollesse	NOM	mollesse
,	PUN	,
Contre	VER:pres	contrer
un	DET:ART	un
feu	ADJ	feu
si	KON	si
fatal	ADJ	fatal
prête	VER:pres	prêter
-moi	PRO:PER	moi
du	PRP:det	du
secours	NOM	secours
,	PUN	,
Sauve	VER:pres	sauver
-moi	PRO:PER	moi
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
se	PRO:PER	se
peut	VER:pres	pouvoir
,	PUN	,
de	PRP	de
l'	DET:ART	le
abîme	NOM	abîme
où	PRO:REL	où
je	PRO:PER	je
cours	VER:pres	courir
:	PUN	:
D'	PRP	de
Isperie	NOM	Isperie
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
je	PRO:PER	je
redoutais	VER:impf	redouter
la	DET:ART	le
vue	NOM	vue
,	PUN	,
Je	PRO:PER	je
sentais	VER:impf	sentir
à	PRP	à
ses	DET:POS	son
yeux	NOM	œil
mon	DET:POS	mon
âme	NOM	âme
trop	ADV	trop
émue	VER:pper	émouvoir
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
voulu	VER:pper	vouloir
l'	PRO:PER	la|le
éviter	VER:infi	éviter
,	PUN	,
vaine	ADJ	vain
précaution	NOM	précaution
!	SENT	!
Par	PRP	par
l'	DET:ART	le
absence	NOM	absence
j'	PRO:PER	je
ai	VER:pres	avoir
cru	VER:pper	croire
vaincre	VER:infi	vaincre
ma	DET:POS	mon
passion	NOM	passion
,	PUN	,
J'	NAM	J'
ai	VER:pres	avoir
tenu	VER:pper	tenir
quelque	PRO:IND	quelque
temps	NOM	temps
contre	PRP	contre
de	PRP	de
si	ADV	si
doux	ADJ	doux
charmes	NOM	charme
;	PUN	;
Mais	VER:impf	Mais
enfin	ADV	enfin
je	PRO:PER	je
la	PRO:PER	la
vis	VER:pres	vivre
,	PUN	,
elle	PRO:PER	elle
versait	VER:impf	verser
des	PRP:det	du
larmes	NOM	larme
,	PUN	,
C'	NAM	C'
était	VER:impf	être
pour	PRP	pour
son	DET:POS	son
Amant	NOM	amant
,	PUN	,
et	KON	et
j'	PRO:PER	je
en	PRO:PER	en
fus	VER:simp	être
offensé	VER:pper	offenser
,	PUN	,
D'	NAM	D'
un	DET:ART	un
mouvement	NOM	mouvement
jaloux	ADJ	jaloux
je	PRO:PER	je
me	PRO:PER	me
sentis	VER:simp	sentir
pressé	VER:pper	presser
,	PUN	,
Et	VER:ppre	Et
ses	DET:POS	son
pleurs	NOM	pleur|pleurs
,	PUN	,
ses	DET:POS	son
soupirs	NOM	soupir
,	PUN	,
sa	DET:POS	son
langueur	NOM	langueur
,	PUN	,
sa	DET:POS	son
tristesse	NOM	tristesse
,	PUN	,
Me	ABR	Me
firent	VER:simp	faire
vivement	ADV	vivement
ressentir	VER:infi	ressentir
ma	DET:POS	mon
faiblesse	NOM	faiblesse
,	PUN	,
Je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
suis	VER:pres	suivre|être
plus	ADV	plus
le	DET:ART	le
maître	NOM	maître
,	PUN	,
et	KON	et
malgré	PRP	malgré
mes	DET:POS	mon
efforts	NOM	effort
Je	PRO:PER	je
succombe	VER:pres	succomber
,	PUN	,
Lepide	NAM	Lepide
,	PUN	,
à	PRP	à
de	PRP	de
si	ADV	si
doux	ADJ	doux
transports	NOM	transport
.	SENT	.
Il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
qu'	PRO:REL	que
elle	PRO:PER	elle
est	VER:pres	être
belle	ADJ	beau
,	PUN	,
et	KON	et
digne	ADJ	digne
d'	PRP	de
être	VER:infi	être
aimée	VER:pper	aimer
.	SENT	.
Plus	ADV	plus
je	PRO:PER	je
résiste	VER:pres	résister
,	PUN	,
et	KON	et
plus	ADV	plus
j'	PRO:PER	je
en	PRO:PER	en
ai	VER:pres	avoir
